COUNTRY,STORE_OP_ZONE_ID,BRAND_CATEGORY,DIA_SEMANA,ORDENES_TOTALES_DIA_AVG,GMV_DIA_AVG
MX,1321,Sándwiches,Tue,40.500000,481.4575
MX,1321,Sándwiches,Sun,15.000000,263.8525
PE,10,Pizzas,Thu,865.000000,19624.95
CO,262,Árabe,Mon,13.250000,192.385
MX,985,Pollo,Thu,230.250000,3613.1625
PE,10,Pizzas,Sat,1416.250000,34176.1875
EC,194,Ecuatoriana,Fri,14.250000,145.5475
MX,909,Hamburguesas,Fri,205.750000,3754.15
MX,909,Hamburguesas,Sat,233.250000,4206.4025
CO,23,Pollo,Mon,614.000000,9129.8575
UY,4,Sushi,Sat,4.000000,96.3825
UY,4,Asiática,Sat,1.500000,36.625
UY,4,Asiática,Fri,2.750000,55.285
AR,16,Sushi,Thu,9.750000,232.68
CL,13,Hot Dogs,Thu,7.000000,81.7875
MX,1007,Italiana,Sat,107.750000,3137.0975
UY,4,Sushi,Fri,6.750000,176.865
PE,17,Alitas,Sun,9.250000,75.63
EC,102,Ecuatoriana,Thu,2.000000,42.1125
EC,241,Internacional,Wed,25.750000,464.9425
CO,10,Postres,Mon,130.500000,1586.7575
CO,14,Típica,Thu,47.000000,774.11
MX,1146,Mexicana,Thu,8.500000,145.75
CO,23,Mexicana,Wed,34.500000,590.5575
MX,944,Helados y Nieves,Thu,5.000000,75.9075
PE,10,Pollo crujiente,Sun,1815.250000,34594.45
MX,0,Comida Rápida,Fri,56.750000,852.67
MX,0,Comida Rápida,Sat,74.500000,1153.545
MX,1371,Pescados y Mariscos,Mon,28.500000,614.77
MX,989,Smoothies y Jugos,Fri,12.500000,150.2525
MX,1461,Desayunos y Brunch,Sat,7.750000,133.345
CL,21,Saludable,Sat,150.250000,2902.4225
PE,58,Pollo crujiente,Wed,5.500000,111.5675
MX,985,Comida Rápida,Wed,32.500000,584.7675
MX,1465,Pizza,Fri,35.750000,472.7825
MX,911,Pizza,Sat,420.000000,8356.3075
MX,1007,Pizza,Wed,671.750000,12765.27
CO,29,Pizza,Sun,202.750000,3512.78
MX,733,Pollo,Fri,44.750000,692.7475
MX,944,Tacos,Fri,56.500000,1541.65
MX,1221,Tacos,Mon,20.750000,408.1125
MX,892,Tortas y Lonches,Thu,57.250000,792.5025
MX,662,Pollo,Thu,80.500000,1230.1225
MX,1372,Antojitos y Garnachas,Sun,43.250000,757.5425
CO,53,Alitas,Sun,8.500000,179.1175
CO,53,Alitas,Wed,10.000000,184.6575
CO,53,Alitas,Thu,5.500000,107.935
CO,61,Jugos y Batidos,Sat,92.500000,1059.27
MX,1538,Antojitos y Garnachas,Sun,12.000000,120.0225
MX,1538,Antojitos y Garnachas,Thu,8.500000,77.0425
BR,12,Sobremesas,Thu,45.750000,836.45
MX,908,Sándwiches,Fri,45.250000,598.2925
MX,908,Mexicana,Wed,51.000000,996.4575
MX,908,Mexicana,Sat,85.750000,1682.2975
MX,1518,Desayunos y Brunch,Fri,2.750000,31.46
MX,1518,Desayunos y Brunch,Mon,2.250000,26.61
MX,0,Pizza,Mon,548.000000,8447.1175
MX,0,Pizza,Thu,554.000000,8389.855
EC,21,Pizza,Tue,5.750000,166.1175
MX,1536,Pescados y Mariscos,Sun,14.500000,338.58
MX,1536,Pescados y Mariscos,Fri,11.000000,253.495
AR,12,Saludable,Mon,936.750000,16535.9075
AR,12,Saludable,Tue,799.500000,14736.1775
MX,1422,Tacos,Sun,54.250000,818.785
MX,1391,Tacos,Fri,60.500000,802.365
MX,0,Pollo,Tue,318.750000,5177.985
MX,0,Pollo,Thu,334.000000,5522.8475
MX,214,Pizza,Wed,138.250000,2230.0175
MX,1391,Tacos,Sat,70.250000,1076.205
MX,972,Mexicana,Sun,128.500000,2448.845
MX,985,Mexicana,Mon,61.250000,985.5925
MX,947,Café y Té,Fri,115.500000,1497.5925
MX,820,Mexicana,Fri,6.250000,99.8775
MX,57,Hamburguesas,Mon,333.500000,4802.2525
MX,57,Hamburguesas,Tue,324.500000,4708.6925
MX,57,Hamburguesas,Fri,357.000000,5705.8875
MX,57,Comida Rápida,Sun,50.250000,816.3125
MX,57,Comida Rápida,Fri,30.500000,431.415
CO,11,Pescados y Mariscos,Thu,6.250000,119.4325
CO,11,Pescados y Mariscos,Tue,3.000000,54.29
MX,1075,Mexicana,Tue,367.250000,6214.71
CO,61,Café,Fri,139.250000,1486.985
MX,972,Postres,Fri,173.000000,2349.49
MX,1422,Carnes y BBQ,Fri,8.500000,183.8025
CO,216,Pollo,Tue,116.000000,1502.9675
MX,1422,Comida Rápida,Sat,107.000000,2215.5
MX,659,Tacos,Wed,74.500000,1131.5525
MX,1384,Internacional,Sat,1.500000,13.845
MX,1003,Pizza,Mon,547.500000,10554.8
MX,1003,Pizza,Wed,542.750000,10037.9325
MX,1007,Empanadas,Sun,9.250000,222.62
MX,660,Pizza,Fri,66.250000,897.495
MX,1027,Hamburguesas,Sun,309.500000,6367.8825
PE,31,Panadería,Fri,5.750000,39.6875
MX,1067,Café y Té,Thu,878.000000,11780.8825
MX,947,Pizza,Thu,162.750000,2250.8775
CO,5,Pollo,Fri,470.500000,8223.895
MX,1459,Postres,Tue,5.250000,49.175
CO,256,Hamburguesa,Wed,25.250000,325.0425
MX,919,Empanadas,Fri,9.750000,212.6725
CL,23,Sushi,Mon,44.000000,922.5225
CO,29,Mexicana,Sat,117.250000,1868.605
CL,3,Hamburguesa,Thu,156.500000,2919.5525
BR,558,Burgers,Tue,1.000000,12.8525
CO,262,Árabe,Thu,11.750000,162.05
EC,21,Pizza,Sun,15.000000,456.3525
MX,1536,Pescados y Mariscos,Mon,5.250000,115.1475
AR,12,Saludable,Fri,710.000000,13051.6175
PE,56,Pizzas,Tue,5.250000,46.9375
MX,1274,Pizza,Sun,159.000000,2531.77
MX,1274,Pizza,Fri,125.000000,1927.7325
EC,194,Ecuatoriana,Sat,23.000000,240.03
CL,23,Árabe,Mon,2.000000,34.4275
PE,50,Pescados y Mariscos,Thu,37.250000,766.8275
CO,208,Pizza,Mon,85.500000,1371.405
CL,18,Pollo,Fri,242.750000,4677.105
MX,1540,Pizza,Fri,67.500000,914.825
MX,1372,Comida Rápida,Mon,26.250000,419.6775
PE,6,Jugos y Batidos,Mon,36.500000,299.3725
PE,6,Jugos y Batidos,Wed,37.000000,338.495
PE,50,Pescados y Mariscos,Sat,105.000000,2307.565
CO,353,Comida Rápida,Tue,1.000000,7.4575
MX,972,Saludables y Ensaladas,Sat,37.750000,761.2325
MX,972,Saludables y Ensaladas,Mon,35.250000,680.3075
MX,1384,Postres,Fri,5.500000,103.46
MX,819,Hamburguesas,Wed,384.000000,5863.7325
MX,1323,Mexicana,Mon,2.750000,41.7825
AR,576,Hamburguesa,Sat,975.250000,21210.5025
CL,18,Pollo,Thu,196.250000,3779.16
MX,911,Mexicana,Sun,189.000000,4498.275
MX,972,Saludables y Ensaladas,Tue,33.250000,638.075
PE,104,Hamburguesa,Thu,53.750000,876.7625
EC,197,Comida Rápida,Tue,34.750000,449.62
CO,5,Italiana,Sun,51.750000,1031.9925
MX,928,Mexicana,Thu,129.750000,2305.38
MX,375,Tacos,Wed,8.000000,95.585
MX,766,Pizza,Fri,37.750000,548.245
CO,16,Pollo,Thu,1058.000000,15870.2075
CO,65,Parrilla,Wed,150.750000,1842.2175
MX,0,Helados y Nieves,Tue,128.250000,1811.2325
MX,0,Helados y Nieves,Thu,144.250000,1974.3075
CO,312,Sánduches,Wed,155.500000,2463.035
MX,661,Pizza,Wed,175.000000,2478.5725
CO,6,Postres,Thu,94.750000,1024.4475
CO,72,Parrilla,Thu,29.500000,701.44
CO,72,Parrilla,Fri,37.500000,767.32
MX,1505,Mexicana,Sun,47.750000,643.8575
BR,1360,Brasileira,Sat,0.500000,4.9325
BR,1360,Brasileira,Fri,0.250000,2.955
BR,1360,Brasileira,Mon,0.000000,0
MX,873,Hamburguesas,Mon,39.000000,487.7375
MX,1531,Pizza,Sat,96.750000,1751.3475
MX,1335,Comida Rápida,Fri,7.000000,103.1975
MX,1499,Pizza,Thu,114.750000,1768.38
MX,1505,Internacional,Wed,0.750000,4.1575
MX,534,Mexicana,Wed,22.000000,444.005
MX,107,Antojitos y Garnachas,Thu,13.250000,147.7075
MX,1003,Alitas,Sun,244.250000,7548.02
MX,1401,Hamburguesas,Tue,67.750000,1017.215
MX,1401,Hamburguesas,Mon,72.500000,1088.105
MX,1401,Hamburguesas,Fri,88.250000,1470.11
MX,530,Tortas y Lonches,Thu,25.500000,515.005
MX,886,Mexicana,Wed,153.250000,2143.4425
MX,107,Café y Té,Sat,133.000000,1633.7425
BR,12,Burgers,Thu,69.000000,1193.9975
PE,177,Hamburguesa,Mon,17.000000,115.085
BR,505,Árabe,Wed,1.000000,9.1625
BR,505,Árabe,Mon,1.250000,14.695
PE,9,Desayunos,Sun,294.500000,6371.385
CO,262,Típica,Wed,21.500000,226.1625
CO,262,Típica,Tue,21.750000,222.2275
CO,247,Hamburguesa,Tue,185.250000,2570.44
CO,247,Hamburguesa,Thu,195.250000,2733.265
AR,501,Sushi,Thu,9.250000,227.3225
MX,939,Tortas y Lonches,Sat,129.500000,4678.76
MX,939,Tortas y Lonches,Wed,52.500000,1616.045
MX,818,Tortas y Lonches,Sun,30.750000,427.0825
MX,55,Pollo,Wed,133.000000,2158.885
MX,911,Saludables y Ensaladas,Thu,203.500000,3779.485
MX,764,Mexicana,Fri,9.000000,82.3575
PE,30,Chifa,Sat,9.000000,86.6625
CO,213,Parrilla,Wed,32.500000,439.5075
MX,835,Smoothies y Jugos,Tue,37.500000,554.9325
AR,87,Helados,Sat,108.750000,1400.375
CO,213,Típica,Sun,118.250000,1157.315
CO,202,China,Fri,28.750000,414.5975
CO,114,Helados,Fri,42.750000,337.8925
CO,41,Desayunos,Thu,3.000000,23.6325
CO,41,Desayunos,Tue,3.750000,32.225
MX,1003,Postres,Sun,524.000000,9036.45
BR,12,Asiática,Thu,5.500000,94.835
CO,21,China,Tue,20.750000,362.47
AR,464,Pizza,Fri,6.000000,59.0075
PE,10,Hamburguesa,Sat,2097.750000,40318.4825
AR,139,Helados,Sat,196.250000,2345.4
PE,187,Árabe,Mon,124.000000,1056.6025
MX,1422,Saludables y Ensaladas,Thu,15.750000,262.425
MX,1422,Saludables y Ensaladas,Mon,18.250000,313.3175
AR,596,Pokes,Thu,168.500000,2623.585
AR,11,Sándwiches,Wed,219.250000,3679.29
MX,1461,Pizza,Fri,43.250000,772.49
CO,52,Helados,Sun,3.750000,33.765
CO,52,Helados,Wed,4.250000,49.1025
CO,267,Típica,Sat,18.000000,189.8125
MX,928,Postres,Sun,50.750000,969.6475
MX,1003,Sándwiches,Sat,205.750000,3532.7325
MX,1003,Sándwiches,Wed,328.500000,4183.71
CO,354,Mexicana,Sun,380.000000,7264.5825
MX,1384,Pescados y Mariscos,Mon,9.250000,212.735
AR,139,Hamburguesa,Mon,206.750000,3638.5475
AR,595,Milanesas,Mon,26.750000,594.205
MX,1285,Tacos,Tue,101.000000,1186.41
MX,908,Tacos,Sat,234.000000,4927.2675
MX,375,Mexicana,Fri,9.000000,126.1225
CL,10,Pizzas,Tue,31.750000,641.99
MX,1421,Alitas,Wed,4.500000,79.2525
MX,1421,Alitas,Sat,3.250000,60.265
PE,7,Sushi,Mon,55.000000,1311.0175
PE,7,Sushi,Sun,97.500000,3006.955
AR,244,Helados,Wed,18.500000,124.0425
CO,8,Comida Rápida,Mon,19.000000,154.8025
AR,546,Pizza,Sun,34.750000,609.08
AR,543,Pokes,Mon,5.250000,85.53
MX,293,Comida Rápida,Fri,22.000000,335.49
MX,1285,Tacos,Sat,163.250000,2207.95
PE,9,Sushi,Mon,313.000000,7924.865
CO,7,Árabe,Tue,228.500000,4233.255
MX,1075,Tortas y Lonches,Mon,102.250000,1432.1325
MX,865,Postres,Tue,12.750000,216.9525
AR,12,Postres,Fri,371.250000,6059.6475
AR,12,Postres,Tue,310.750000,4641.33
EC,168,Ecuatoriana,Thu,19.750000,210.1125
MX,661,Sándwiches,Fri,52.500000,607.7275
MX,1051,Comida Rápida,Thu,21.500000,287.5625
CO,136,Pizza,Sat,119.000000,1963.5175
CO,48,Pizza,Fri,90.000000,1623.5925
CO,48,Pizza,Tue,56.250000,999.8975
CO,100,Pollo,Thu,291.750000,4341.7675
CO,100,Pollo,Sat,450.250000,7408.0225
AR,595,Asado,Wed,13.500000,387.565
AR,595,Asado,Sat,22.000000,687.965
CO,73,Helados,Wed,9.000000,93.0325
MX,765,Tacos,Tue,8.000000,128.72
CO,3,Comida Rápida,Sat,36.750000,480.755
CO,65,Comida Rápida,Wed,75.750000,879.0575
MX,836,Tortas y Lonches,Mon,1.250000,12.2425
CO,86,Comida Rápida,Sun,35.750000,346.5825
CO,9,Pizza,Sat,565.750000,10081.0625
MX,954,Tacos,Mon,46.750000,672.91
MX,954,Tacos,Sat,60.250000,864.7775
CO,8,Saludable,Wed,36.250000,408.4625
CO,8,Saludable,Tue,29.250000,350.1625
CO,26,Hamburguesa,Sat,223.000000,3488.685
MX,1027,Postres,Fri,151.250000,1856.6225
AR,178,Hamburguesa,Sun,657.750000,10893.855
AR,178,Hamburguesa,Sat,623.250000,10426.385
AR,178,Hamburguesa,Wed,582.000000,8548.1475
AR,12,Empanadas,Thu,488.000000,10141.08
CO,240,Helados,Thu,23.250000,212.175
AR,460,Desayunos y Meriendas,Wed,3.000000,29.8525
AR,460,Desayunos y Meriendas,Sun,1.750000,23.4675
AR,12,Helados,Tue,930.500000,11274.8325
PE,50,Chifa,Sat,246.750000,3707.355
AR,13,Helados,Sat,1397.250000,17869.6625
MX,661,Empanadas,Wed,2.750000,17.42
MX,661,Empanadas,Sat,1.250000,8.345
MX,1007,Barbacoa y Birria,Sun,56.250000,1376.9075
MX,1045,Desayunos y Brunch,Wed,15.250000,305.785
MX,1045,Desayunos y Brunch,Sat,20.000000,446.2675
MX,1045,Desayunos y Brunch,Tue,20.250000,405.97
CO,21,Helados,Tue,36.500000,370.0175
AR,10,Sándwiches,Fri,43.250000,700.7
AR,10,Sándwiches,Mon,38.500000,609.5375
CO,343,Parrilla,Wed,49.500000,766.705
MX,1062,Postres,Sat,53.250000,1051.2075
MX,1062,Postres,Sun,48.500000,1046.8525
MX,1062,Postres,Mon,30.500000,642.59
AR,533,Pokes,Mon,3.000000,44.4925
CL,210,Pollo,Wed,0.250000,4.655
MX,534,Alitas,Sat,32.750000,1004.045
MX,1046,Café y Té,Wed,361.250000,4664.03
CO,26,Pizza,Sat,130.750000,2244.3425
CO,26,Pizza,Mon,50.250000,898.16
BR,13,Pizza,Sat,2.250000,36.645
CO,27,Pescados y Mariscos,Wed,29.000000,531.115
CO,27,Pescados y Mariscos,Sat,56.500000,1151.74
CO,27,Pescados y Mariscos,Tue,32.000000,469.7125
CO,31,Saludable,Wed,125.750000,1708.9925
CO,202,Hamburguesa,Sun,456.250000,6597.3925
AR,493,Postres,Mon,84.750000,1448.375
AR,163,Hamburguesa,Wed,103.500000,1698.8275
AR,163,Hamburguesa,Fri,131.250000,2380.8
AR,470,Panadería,Tue,14.250000,106.9325
MX,56,Saludables y Ensaladas,Mon,3.750000,66.605
MX,56,Saludables y Ensaladas,Sat,5.750000,151.2575
MX,1046,Pescados y Mariscos,Sat,12.500000,466.81
MX,1045,Hamburguesas,Sun,411.250000,7238.6125
MX,1045,Hamburguesas,Mon,315.250000,4791.57
AR,493,Sushi,Thu,130.000000,3822.005
AR,12,Asiática,Mon,182.250000,4118
CL,3,Sándwiches,Mon,26.750000,328.8625
MX,423,Pizza,Tue,112.500000,1324.4225
PE,30,Postres,Sat,49.250000,638.775
PE,30,Postres,Mon,30.000000,367.9025
PE,30,Postres,Wed,33.750000,395.5975
EC,242,Saludable,Mon,2.000000,23.4625
EC,242,Saludable,Thu,0.750000,7.5375
MX,1371,Postres,Mon,77.750000,1460.1775
MX,1467,Sushi,Mon,12.000000,350.84
MX,1390,Desayunos y Brunch,Tue,0.750000,5.1425
MX,1390,Desayunos y Brunch,Sat,0.750000,7.115
MX,656,Helados y Nieves,Thu,23.750000,315.5525
MX,534,Saludables y Ensaladas,Thu,34.750000,646.115
MX,1022,Postres,Sun,34.500000,648.6675
MX,1323,Café y Té,Wed,7.750000,71.3725
MX,1047,Smoothies y Jugos,Sun,3.000000,28.03
CO,4,Asiática,Wed,332.500000,7629.7475
MX,1512,Pollo,Thu,32.250000,614.0975
MX,1512,Pollo,Wed,29.000000,540.6925
MX,1308,Pizza,Mon,35.500000,458.0575
MX,560,Café y Té,Tue,3.250000,31.65
MX,989,Helados y Nieves,Sun,151.500000,2748.7925
CO,27,Mexicana,Tue,181.750000,2761.7625
CO,27,Mexicana,Thu,175.250000,2807.01
BR,354,Burgers,Wed,1.750000,10.605
BR,354,Burgers,Mon,2.000000,7.7225
BR,354,Burgers,Sun,0.750000,12.665
PE,104,Hamburguesa,Wed,55.500000,829.7475
CO,4,Sushi,Tue,610.750000,14594.955
CO,69,Comida Rápida,Mon,4.750000,39.0875
BR,12,Burgers,Mon,33.750000,471.125
MX,55,Pollo,Sat,169.500000,3340.8875
MX,566,Café y Té,Fri,63.250000,831.3775
AR,471,Helados,Sat,81.250000,991.365
CL,210,Pollo,Thu,0.500000,5.15
EC,242,Saludable,Fri,2.750000,30.63
MX,919,Hamburguesas,Fri,339.000000,6632.5375
BR,12,Japonesa,Sat,127.250000,6261.8425
AR,134,Pizza,Sun,16.000000,168.3525
BR,354,Burgers,Fri,1.250000,3.4825
MX,1047,Café y Té,Tue,168.500000,2307.7225
AR,388,Pizza,Sun,0.750000,10.435
AR,24,Hamburguesa,Sun,334.000000,5362.28
AR,12,Italiana,Mon,295.500000,7514.4
MX,835,Chilaquiles y Enchiladas,Tue,36.250000,773.7975
MX,1536,Postres,Sat,25.750000,266.46
PE,50,Pizzas,Mon,319.000000,6123.3825
AR,14,Postres,Mon,10.250000,100.2875
CL,189,Pizzas,Thu,6.250000,139.0625
CL,189,Pizzas,Mon,4.500000,108.8575
CO,86,Postres,Thu,61.500000,568.0275
CO,204,Hamburguesa,Fri,203.500000,2659.65
CO,312,Café,Tue,39.750000,398.2
CO,312,Café,Thu,48.500000,487.8125
PE,107,Jugos y Batidos,Tue,29.500000,280.55
PE,107,Jugos y Batidos,Sun,60.000000,738.35
MX,1401,Café y Té,Wed,80.750000,931.585
MX,1457,Pollo,Fri,96.000000,1680.79
MX,1457,Pollo,Wed,83.750000,1311.8325
MX,1454,Mexicana,Tue,11.250000,155.955
MX,1454,Mexicana,Sat,7.500000,137.7925
PE,26,Chifa,Wed,24.750000,184.7225
CO,4,Parrilla,Thu,440.750000,8549.995
CO,53,Hamburguesa,Wed,259.750000,2890.145
CO,267,Pollo,Thu,43.750000,662.3
CO,267,Pollo,Sun,66.250000,1158.5125
EC,153,Comida Rápida,Sat,18.250000,252.8475
EC,153,Comida Rápida,Wed,11.250000,131.1175
CO,50,Comida Rápida,Mon,2.500000,13.915
CO,50,Comida Rápida,Sun,2.000000,37.8
CO,70,Pizza,Sat,45.250000,763.77
CO,49,Pollo,Thu,199.500000,2859.32
CO,49,Pollo,Sun,392.750000,6554.7525
CO,49,Pollo,Mon,257.000000,3732.5525
MX,107,Mexicana,Tue,63.000000,627.23
MX,818,Barbacoa y Birria,Sun,12.250000,235.735
MX,818,Barbacoa y Birria,Mon,6.500000,133.805
MX,818,Barbacoa y Birria,Tue,1.500000,31.015
AR,27,Helados,Sat,316.250000,3485.77
CO,343,Postres,Mon,57.250000,543.0175
MX,890,Pescados y Mariscos,Thu,0.250000,6.565
AR,130,Pizza,Wed,2.500000,38.5725
MX,964,Mexicana,Fri,10.500000,108.6875
MX,1539,Mexicana,Mon,4.000000,52.8575
AR,551,Postres,Sun,7.750000,80.4675
CO,49,Pizza,Mon,144.000000,2025.695
MX,1051,Hamburguesas,Mon,148.000000,2262.065
MX,1051,Hamburguesas,Fri,151.500000,2263.3
MX,1051,Hamburguesas,Wed,136.500000,2064.815
MX,670,Café y Té,Sat,108.500000,1442.3625
AR,4,Postres,Mon,3.000000,77.8075
AR,4,Postres,Wed,0.500000,4.73
AR,4,Postres,Thu,1.000000,27.74
EC,150,Postres,Mon,25.000000,249.91
AR,546,Helados,Thu,98.000000,1095.18
AR,546,Helados,Wed,100.750000,1199.0925
AR,546,Helados,Fri,136.750000,1525.71
AR,16,Pizza,Mon,14.750000,201.3275
CO,22,Sánduches,Tue,54.000000,873.9075
CO,38,Postres,Fri,16.500000,196.52
AR,11,Postres,Mon,150.250000,2470.73
CO,48,Jugos y Batidos,Tue,16.250000,155.4075
CO,23,Típica,Thu,149.000000,1787.9
CO,23,Típica,Sun,221.250000,3144.6475
CO,4,Café,Wed,413.250000,5027.94
CO,61,Italiana,Sun,81.500000,1373.5525
MX,1060,Antojitos y Garnachas,Mon,26.000000,336.3125
CO,199,Pizza,Sun,129.750000,1932.1075
MX,536,Asiática,Wed,5.250000,92.415
MX,536,Asiática,Sun,7.000000,155.0925
CO,16,Comida Rápida,Sat,208.000000,3045.2225
CO,102,Típica,Wed,13.750000,162.1775
CO,102,Típica,Fri,19.250000,221.76
CO,4,Sánduches,Sat,1069.500000,16946.485
MX,1333,Postres,Sun,7.250000,167.21
CO,102,Asiática,Tue,3.500000,49.5975
CO,102,Asiática,Sat,5.500000,79.4375
CO,194,Postres,Wed,18.000000,143.89
BR,4,Saudável,Wed,13.500000,276.355
MX,989,Helados y Nieves,Mon,94.000000,1455.4475
CL,9,Asiática,Mon,28.000000,530.7675
MX,836,Postres,Sat,30.750000,437.7725
MX,1391,Pizza,Sat,230.000000,3261.8675
MX,1391,Pizza,Sun,221.000000,3191.3725
MX,1007,Helados y Nieves,Sun,164.000000,2905.0925
MX,1007,Helados y Nieves,Thu,105.750000,1834.2625
MX,214,Hamburguesas,Fri,110.250000,1826.095
MX,542,Hamburguesas,Mon,166.000000,2414.8525
UY,3,Pizza,Mon,21.000000,306.215
MX,214,Sushi,Mon,24.000000,542.34
PE,53,Pizzas,Sat,233.500000,5051.1375
CL,26,Sushi,Sun,6.750000,136.455
MX,909,Postres,Tue,29.750000,474.4275
AR,533,Postres,Sat,16.000000,165
AR,178,Italiana,Mon,9.500000,119.7025
AR,178,Italiana,Fri,8.000000,120.8575
PE,4,Pollería,Mon,168.250000,1890.6625
CO,354,Pizza,Fri,1340.000000,26345.9525
CO,354,Pizza,Sun,1117.000000,21878.8025
MX,1401,Pollo,Thu,65.750000,1246.47
MX,1401,Pollo,Tue,64.750000,1273.515
EC,140,Mexicana,Tue,11.000000,179.985
PE,211,Pescados y Mariscos,Sun,1.500000,40.625
CL,220,Peruana,Sun,3.500000,99.125
AR,19,Internacional,Sat,9.250000,161.19
MX,1311,Pizza,Sat,191.500000,2927.2175
MX,1390,Mexicana,Sun,8.000000,192.5875
MX,1390,Mexicana,Fri,6.500000,79.46
CO,35,Arepas,Fri,2.750000,41.3275
MX,56,Antojitos y Garnachas,Thu,4.250000,32.195
MX,821,Helados y Nieves,Wed,22.750000,298.8475
AR,244,Pizza,Tue,5.000000,56.3475
AR,10,Empanadas,Sun,103.500000,2385.1925
PE,1,Sándwiches,Tue,430.000000,5669.72
PE,9,Pollo crujiente,Mon,411.500000,7414.9575
PE,9,Pollo crujiente,Sun,659.500000,13286.3025
BR,3,Sobremesas,Tue,0.750000,11.3275
MX,564,Pollo,Tue,4.000000,58.8875
MX,838,Asiática,Fri,2.000000,33.26
MX,838,Asiática,Wed,1.250000,22.4425
AR,579,Postres,Thu,22.750000,296.1
MX,1371,Tacos,Wed,339.250000,6357.595
MX,964,Postres,Sat,17.250000,262.9575
PE,1,Helados,Mon,123.000000,1563.0825
PE,1,Helados,Sun,239.250000,3815.0975
CL,18,Hot Dogs,Sun,50.750000,851.215
CL,14,Sushi,Thu,20.250000,449.5025
MX,868,Barbacoa y Birria,Tue,10.750000,217.41
MX,868,Barbacoa y Birria,Thu,9.000000,195.76
MX,868,Barbacoa y Birria,Fri,11.500000,225.895
MX,1371,Poke,Mon,12.750000,358.91
MX,1371,Poke,Thu,13.500000,364.8
AR,544,Argentina,Wed,4.500000,54.27
CL,18,Peruana,Sun,73.000000,1729.12
CL,18,Peruana,Tue,37.000000,856.4325
PE,10,Panadería,Wed,168.000000,2229.8725
PE,10,Panadería,Fri,188.250000,2821.985
AR,13,Árabe,Tue,124.500000,2703.2425
PE,43,Internacional,Fri,4.750000,52.2825
PE,43,Internacional,Wed,3.250000,27.43
PE,9,Sándwiches,Thu,228.250000,2813.5725
PE,38,Pollería,Tue,91.000000,837.1175
PE,38,Pollería,Mon,83.250000,822.91
PE,6,Pollería,Sun,237.000000,4545.2075
AR,460,Hot Dogs,Wed,0.750000,4.8
AR,460,Hot Dogs,Tue,1.000000,4.815
CO,199,Hamburguesa,Sat,283.250000,3944.2725
CO,199,Hamburguesa,Wed,217.000000,2533.23
CO,199,Hamburguesa,Fri,264.500000,3547.3325
CO,5,Saludable,Thu,134.000000,1906.325
CO,149,Desayunos,Sun,3.750000,23.3675
CO,75,Asiática,Tue,14.500000,69.9325
CO,56,Saludable,Sat,492.500000,6941.8325
MX,1481,Pollo,Tue,97.250000,1713.5
MX,1133,Mexicana,Thu,34.250000,528.5225
CO,4,Pizza,Sun,2401.750000,51230.78
CO,22,Hamburguesa,Tue,544.000000,8383.5025
CO,262,Hamburguesa,Thu,332.250000,4719.19
CO,262,Hamburguesa,Sat,396.750000,6315.77
CO,280,Típica,Mon,1.250000,24.33
CO,21,Pescados y Mariscos,Mon,9.750000,105.8825
CO,21,Pescados y Mariscos,Sat,9.500000,131.7025
CO,21,Pescados y Mariscos,Tue,7.500000,76.8275
CO,21,Pescados y Mariscos,Fri,11.000000,125.155
CO,23,Panadería,Tue,33.250000,309.185
CO,17,Saludable,Thu,996.500000,16565.52
CO,95,Parrilla,Sat,28.750000,631.66
CO,95,Parrilla,Tue,25.000000,456.125
CO,7,Panadería,Tue,307.000000,4150.3425
CO,343,Sánduches,Wed,88.750000,1183.75
CO,343,Sánduches,Thu,101.500000,1308
CO,208,Sánduches,Fri,56.750000,818.295
MX,1518,Pollo,Tue,16.750000,279.93
MX,730,Hamburguesas,Sat,162.250000,3481.74
MX,1075,Antojitos y Garnachas,Tue,53.500000,739.235
MX,460,Helados y Nieves,Fri,13.500000,191.63
CO,39,Arepas,Tue,26.500000,292.94
MX,733,Tortas y Lonches,Thu,23.750000,274.135
MX,1084,Postres,Sat,1.250000,5.5875
MX,1084,Postres,Thu,2.250000,13.8475
MX,1504,Pollo,Fri,12.750000,202.8775
CO,318,Mexicana,Wed,14.000000,196.47
MX,939,Antojitos y Garnachas,Thu,66.250000,1021.625
MX,1373,Panadería y Pastelería,Wed,3.500000,39.915
MX,1418,Hamburguesas,Tue,339.750000,5770.14
MX,1432,Café y Té,Wed,55.000000,717.615
MX,911,Tacos,Fri,373.250000,8302.12
MX,1003,Saludables y Ensaladas,Mon,391.000000,7764.595
MX,901,Mexicana,Fri,52.750000,883.935
MX,540,Hamburguesas,Tue,31.250000,381.9525
MX,818,Chilaquiles y Enchiladas,Sun,39.000000,672.9175
MX,1205,Antojitos y Garnachas,Tue,3.000000,31.445
CO,306,Típica,Sat,32.500000,471.375
MX,1518,Postres,Fri,4.750000,103.8325
MX,884,Antojitos y Garnachas,Mon,1.000000,6.97
MX,939,Comida Rápida,Wed,8.500000,174.205
AR,595,Pizza,Mon,80.750000,1578.9075
AR,595,Pizza,Sun,111.500000,2380.3875
EC,241,Comida Rápida,Mon,137.750000,1983.2775
MX,1481,Tortas y Lonches,Wed,7.500000,97
MX,1481,Tortas y Lonches,Thu,12.250000,177.0175
CO,262,Saludable,Fri,2.250000,20.8425
CO,62,Hamburguesa,Sat,66.250000,1427.405
